,CAND_ID,CAND_ICI,PTY_CD,party,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,state_po,district_x,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,last_name,year,state,state_fips,state_cen,state_ic,office,district_y,stage,special,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,suffix,candidate,first_name,total_contrib,indiv_percent,pol_pty_percent,other_pac_percent,usd_per_vote,usd_per_percent
468,S4NC00089,I,2,REP,8429583,471945,4770832.0,0,1033601,1358321,0,0,0,0,0,0,5119752.0,NC,00,2721777.0,51420.0,12/31/2010,26555,32258,BURR,2010,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1458046.0,2660079.0,FALSE,20210114,,RICHARD BURR,RICHARD,7892949.0,64.86488130101942,0.6514675313371466,34.48365116764342,3.2720723488833685,87039.70941745322
469,S0NC00160,C,3,LIB,16817,0,16815.0,0,0,0,25,1500,0,0,0,0,10066.0,NC,00,225.0,4998.0,11/24/2010,0,0,BEITLER,2010,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,55687.0,2660079.0,FALSE,20210114,,MICHAEL BEITLER,MICHAEL,15289.0,65.83818431552096,32.69016940283864,1.471646281640395,0.3019555731140122,8032.256789735487
470,S0ND00101,O,1,DEM,103569,0,28279.0,0,0,0,0,0,0,0,0,0,62542.0,ND,00,31349.0,9896.0,12/31/2010,0,0,POTTER,2010,NORTH DAKOTA,38,44,36,US SENATE,statewide,gen,FALSE,DEMOCRATIC-NONPARTISAN LEAGUE,FALSE,total,52955.0,238534.0,FALSE,20210114,,TRACY POTTER,TRACY,103787.0,60.25995548575448,9.534912850356982,30.20513166388854,0.53401945047682,1273.8179560003778
471,S0ND00093,O,2,REP,3801481,76226,2909158.0,0,0,892323,30626,100000,0,0,0,100000,2312171.0,ND,00,1237603.0,42864.0,12/31/2010,2028,9402,HOEVEN,2010,NORTH DAKOTA,38,44,36,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,181689.0,238534.0,FALSE,20210114,,JOHN HOEVEN,JOHN,3592638.0,64.35858552963032,1.1931065696015017,34.448307900768185,16.01174534506767,38193.45664140372
472,S0NH00227,O,1,DEM,4939739,212385,4912819.0,0,0,24819,0,0,0,0,0,0,3772079.0,NH,00,905541.0,42600.0,12/31/2010,26355,1431,HODES,2010,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,167545.0,454710.0,FALSE,20210114,,PAUL HODES,PAUL,4720220.0,79.91320319815601,0.9025003071890717,19.18429649465491,29.322385030887226,133331.81697394728
473,S0NH00235,O,2,REP,5389780,507307,5041009.0,0,0,348770,0,0,0,0,0,8044,3450496.0,NH,00,1388591.0,42600.0,12/31/2010,13490,1000,AYOTTE,2010,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,273218.0,454710.0,FALSE,20210114,,KELLY AYOTTE,KELLY,4881687.0,70.6824505544907,0.872649147722908,28.4449002977864,18.45050106508356,83896.27339304147
474,S6NV00028,I,1,DEM,19392820,1708809,22548567.0,14107,3316354,160606,0,99750,0,0,0,319091,13825533.0,NV,00,3513434.0,42600.0,12/31/2010,96068,18545,REID,2010,NEVADA,32,88,65,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,362785.0,721404.0,FALSE,20210114,,HARRY REID,HARRY,17381567.0,79.54134975287326,0.24508722372384492,20.213563023402894,62.154077483909205,448382.0011320203
475,S0NV00138,C,2,REP,28276674,56543,28262487.0,0,0,14188,0,0,0,0,0,358052,27797563.0,NV,00,352466.0,46570.0,12/31/2010,207942,0,ANGLE,2010,NEVADA,32,88,65,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,321361.0,721404.0,FALSE,20210114,,SHARRON ANGLE,SHARRON,28196599.0,98.58480804724003,0.16516176294878682,1.2500301898111896,87.94622558431172,634447.5892142482
476,S0NY00410,I,1,DEM,13449052,162274,13155189.0,0,202521,496384,0,0,0,0,0,0,10880702.0,NY,00,2389402.0,0.0,12/31/2010,135207,7329,GILLIBRAND,2010,NEW YORK,36,21,13,US SENATE,statewide,gen,TRUE,DEMOCRAT,FALSE,total,2837684.0,4757635.0,FALSE,20210114,,KIRSTEN GILLIBRAND,KIRSTEN,13270104.0,81.99409740873169,0.0,18.005902591268313,4.635889337924871,220558.69370238195
477,S8NY00082,I,1,DEM,17764831,45667,18143841.0,0,10571064,10192053,0,0,0,0,0,0,13629409.0,NY,00,2905309.0,0.0,12/31/2010,70000,1600,SCHUMER,2010,NEW YORK,36,21,13,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,3047880.0,4763899.0,FALSE,20210114,,CHARLES SCHUMER,CHARLES,16534718.0,82.42903810031717,0.0,17.57096189968284,5.95293810779952,283591.95898808027
478,S0NY00287,C,2,REP,3253027.87,0,3192289.0,0,444.48,61009,817801,1346243,250000,868444,0,487799,1030773.0,NY,00,25750.0,15500.0,12/31/2010,4400,0,DIOGUARDI,2010,NEW YORK,36,21,13,US SENATE,statewide,gen,TRUE,REPUBLICAN,FALSE,total,1338308.0,4757635.0,FALSE,20210114,,JOSEPH DIOGUARDI,JOSEPH,1072023.0,96.1521347956154,1.4458645010414888,2.4020007033431185,2.3853171317813238,113484.68272262439
479,S0NY00550,C,2,REP,218557,0,217593.0,0,0,963,0,89500,0,0,0,123175,118680.0,NY,00,6200.0,4000.0,12/31/2010,0,0,TOWNSEND,2010,NEW YORK,36,21,13,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1239605.0,4763899.0,FALSE,20210114,,JAY TOWNSEND,JAY,128880.0,92.08566108007449,3.1036623215394163,4.810676598386095,0.175534141924242,8362.269231787544
480,S0NY00626,C,3,OTH,1953,0,1805.0,0,0,147,0,0,0,0,0,0,1853.0,NY,00,0.0,100.0,12/31/2010,0,0,CLARK,2010,NEW YORK,36,21,13,US SENATE,statewide,gen,FALSE,GREEN,FALSE,total,42341.0,4763899.0,FALSE,20210114,,COLIA CLARK,COLIA,1953.0,94.87967229902713,5.1203277009728625,0.0,0.04263007486833093,2030.8537103516685
